Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
INTC260717C00150000,INTC260717C00150000,BUY,FILLED,5,5,@6.85,6.85,DAY,2026-06-18T13:31:20.138Z,2026-06-18T13:31:20.271Z
INTC260618C00134000,INTC260618C00134000,BUY,FILLED,1,1,@2.01,2.01,DAY,2026-06-18T13:31:06.164Z,2026-06-18T13:31:06.250Z
IREN260618C00059000,IREN260618C00059000,BUY,FILLED,3,3,,2.91,DAY,2026-06-18T13:30:52.975Z,2026-06-18T13:30:53.049Z
IREN260618C00059000,IREN260618C00059000,SELL,FILLED,3,3,@1.21,1.25,DAY,2026-06-17T19:38:39.753Z,2026-06-17T19:38:39.925Z
CRWV260626C00130000,CRWV260626C00130000,SELL,FILLED,3,3,@2.67,2.67,DAY,2026-06-17T19:18:13.092Z,2026-06-17T19:18:17.822Z
GLD260821C00395000,GLD260821C00395000,SELL,FILLED,1,1,@13.95,13.95,DAY,2026-06-17T19:18:04.379Z,2026-06-17T19:18:04.562Z
GLD260618P00385000,GLD260618P00385000,BUY,FILLED,2,2,@1.74,1.74,DAY,2026-06-17T19:17:50.264Z,2026-06-17T19:18:29.909Z
GLD260821C00395000,GLD260821C00395000,SELL,FILLED,1,1,@14.45,14.45,DAY,2026-06-17T19:15:58.340Z,2026-06-17T19:15:58.419Z
GLD260626C00410000,GLD260626C00410000,SELL,FILLED,5,5,@0.94,0.94,DAY,2026-06-17T19:10:35.354Z,2026-06-17T19:10:48.678Z
QQQ260617P00719000,QQQ260617P00719000,SELL,FILLED,2,2,@0.11,0.11,DAY,2026-06-17T18:59:26.247Z,2026-06-17T18:59:26.380Z
GLD260626C00410000,GLD260626C00410000,BUY,FILLED,5,5,@1.88,1.88,DAY,2026-06-17T18:44:54.948Z,2026-06-17T18:45:01.435Z
CRWV260626C00130000,CRWV260626C00130000,BUY,FILLED,3,3,@3.6,3.6,DAY,2026-06-17T18:43:54.318Z,2026-06-17T18:43:54.374Z
GLD260821C00395000,GLD260821C00395000,BUY,FILLED,2,2,@17.1,17.1,DAY,2026-06-17T18:42:00.841Z,2026-06-17T18:42:16.560Z
GLD260618P00385000,GLD260618P00385000,SELL,FILLED,3,3,@0.96,0.96,DAY,2026-06-17T18:27:15.396Z,2026-06-17T18:27:15.441Z
GLD260618P00385000,GLD260618P00385000,BUY,FILLED,3,3,@1.22,1.22,DAY,2026-06-17T18:13:33.958Z,2026-06-17T18:13:34.062Z
GLD260821C00380000,GLD260821C00380000,SELL,FILLED,1,1,@24.4,24.4,DAY,2026-06-17T18:12:28.737Z,2026-06-17T18:12:44.556Z
GLD260821C00395000,GLD260821C00395000,SELL,FILLED,1,1,@16.75,16.75,DAY,2026-06-17T18:07:23.991Z,2026-06-17T18:07:24.057Z
GLD260617C00405000,GLD260617C00405000,SELL,FILLED,10,10,@0.37,0.37,DAY,2026-06-17T14:31:01.097Z,2026-06-17T14:31:04.174Z
CRWV260618C00126000,CRWV260618C00126000,SELL,FILLED,3,3,@0.9,0.9,DAY,2026-06-17T13:47:18.697Z,2026-06-17T13:47:37.186Z
GLD260617C00405000,GLD260617C00405000,BUY,FILLED,20,20,@0.16,0.16,DAY,2026-06-17T13:45:24.685Z,2026-06-17T13:45:24.731Z
CRWV260618C00126000,CRWV260618C00126000,BUY,FILLED,3,3,@1.6,1.6,DAY,2026-06-17T13:42:05.288Z,2026-06-17T13:42:05.524Z
CRWV260618C00126000,CRWV260618C00126000,SELL,FILLED,3,3,@1.5,1.5,DAY,2026-06-17T13:36:04.747Z,2026-06-17T13:36:05.011Z
QCOM260702P00195000,QCOM260702P00195000,SELL,FILLED,1,1,@4.2,4.2,DAY,2026-06-17T13:34:41.385Z,2026-06-17T13:34:41.525Z
CRWV260618C00126000,CRWV260618C00126000,BUY,FILLED,3,3,@1.71,1.63,DAY,2026-06-17T13:34:27.745Z,2026-06-17T13:34:27.893Z
QCOM260702P00195000,QCOM260702P00195000,SELL,FILLED,1,1,@5.7,5.7,DAY,2026-06-16T19:27:52.168Z,2026-06-16T19:27:57.323Z
QQQ260626P00700000,QQQ260626P00700000,SELL,FILLED,2,2,@3.34,3.34,DAY,2026-06-16T19:26:41.085Z,2026-06-16T19:26:41.227Z
QQQ260617P00719000,QQQ260617P00719000,BUY,FILLED,2,2,@1.57,1.57,DAY,2026-06-16T19:16:15.055Z,2026-06-16T19:16:15.189Z
QQQ260626P00700000,QQQ260626P00700000,SELL,FILLED,1,1,@3.6,3.6,DAY,2026-06-16T19:15:43.388Z,2026-06-16T19:15:45.254Z
CVX260717P00165000,CVX260717P00165000,SELL,FILLED,10,10,@0.89,0.89,DAY,2026-06-16T17:38:20.170Z,2026-06-16T17:38:24.253Z
QQQ260626P00700000,QQQ260626P00700000,BUY,FILLED,3,3,@3.23,3.23,DAY,2026-06-16T17:38:02.136Z,2026-06-16T17:38:02.294Z
SPCX260717C00320000,SPCX260717C00320000,SELL,FILLED,1,1,@8.4,8.4,DAY,2026-06-16T17:26:31.847Z,2026-06-16T17:26:31.983Z
QCOM260702P00195000,QCOM260702P00195000,BUY,FILLED,2,2,@5.5,5.5,DAY,2026-06-16T16:53:05.536Z,2026-06-16T16:53:30.641Z
CVX260717P00165000,CVX260717P00165000,SELL,CANCELLED,0,10,@0.9,,DAY,2026-06-16T16:19:18.315Z,
USO260626P00110000,USO260626P00110000,BUY,FILLED,5,5,@2.34,2.34,DAY,2026-06-16T16:19:07.883Z,2026-06-16T16:19:07.925Z
INTC260618P00117000,INTC260618P00117000,SELL,FILLED,1,1,@2.2,2.2,DAY,2026-06-16T16:12:55.179Z,2026-06-16T16:12:55.324Z
MU260618P00955000,MU260618P00955000,SELL,FILLED,1,1,@8.75,8.75,DAY,2026-06-16T16:04:10.208Z,2026-06-16T16:04:10.248Z
MU260618P00955000,MU260618P00955000,BUY,FILLED,1,1,@10.5,10.1,DAY,2026-06-16T15:57:43.418Z,2026-06-16T15:57:43.451Z
SPCX260717C00320000,SPCX260717C00320000,BUY,FILLED,1,1,@10.1,10.05,DAY,2026-06-16T15:29:32.909Z,2026-06-16T15:29:33.055Z
QQQ260618P00730000,QQQ260618P00730000,SELL,FILLED,2,2,@3.55,3.58,DAY,2026-06-16T15:00:58.037Z,2026-06-16T15:00:58.093Z
INTC260618P00117000,INTC260618P00117000,BUY,FILLED,1,1,@2.17,2.17,DAY,2026-06-16T14:35:33.246Z,2026-06-16T14:35:33.367Z
MU260618C01200000,MU260618C01200000,SELL,FILLED,1,1,@5.65,5.93,DAY,2026-06-16T14:27:56.978Z,2026-06-16T14:27:57.119Z
AMKR260717C00110000,AMKR260717C00110000,SELL,FILLED,1,1,@5,5.11,DAY,2026-06-16T14:27:37.361Z,2026-06-16T14:27:42.339Z
QQQ260618P00730000,QQQ260618P00730000,BUY,FILLED,2,2,@3.1,3.1,DAY,2026-06-16T14:26:46.408Z,2026-06-16T14:27:18.455Z
INTC260702C00135000,INTC260702C00135000,SELL,FILLED,3,3,@4.75,4.75,DAY,2026-06-16T14:22:42.519Z,2026-06-16T14:22:46.452Z
INTC260618C00135000,INTC260618C00135000,SELL,FILLED,3,3,@1.05,1.05,DAY,2026-06-16T14:13:21.029Z,2026-06-16T14:13:21.125Z
INTC260702C00135000,INTC260702C00135000,BUY,FILLED,3,3,@5.55,5.55,DAY,2026-06-16T14:13:06.746Z,2026-06-16T14:13:36.011Z
AMKR260717C00110000,AMKR260717C00110000,BUY,FILLED,1,1,@4.6,4.6,DAY,2026-06-16T13:57:13.581Z,2026-06-16T13:57:22.433Z
AMKR260618C00110000,AMKR260618C00110000,SELL,FILLED,75,75,@0.15,0.17,DAY,2026-06-16T13:56:23.076Z,2026-06-16T13:56:46.645Z
CRWV260618C00117000,CRWV260618C00117000,SELL,FILLED,2,2,@3.55,3.55,DAY,2026-06-16T13:55:05.487Z,2026-06-16T13:55:05.744Z
MU260618C01200000,MU260618C01200000,SELL,CANCELLED,0,1,,,DAY,2026-06-16T13:37:46.604Z,
MU260618C01200000,MU260618C01200000,BUY,FILLED,1,1,@10.8,10.25,DAY,2026-06-16T13:36:26.378Z,2026-06-16T13:36:26.513Z
CRWV260618C00117000,CRWV260618C00117000,BUY,FILLED,2,2,@2,2,DAY,2026-06-16T13:33:31.518Z,2026-06-16T13:33:31.623Z
AMKR260717C00100000,AMKR260717C00100000,BUY,CANCELLED,0,1,@6.5,,DAY,2026-06-16T13:32:42.688Z,
MRAM260717C00040000,MRAM260717C00040000,SELL,FILLED,6,6,@1.85,1.85,DAY,2026-06-15T19:58:10.189Z,2026-06-15T19:58:17.950Z
TSLA260626C00420000,TSLA260626C00420000,SELL,FILLED,1,1,@8.65,8.65,DAY,2026-06-15T19:19:46.348Z,2026-06-15T19:19:46.497Z
MRAM260717C00040000,MRAM260717C00040000,BUY,FILLED,3,3,@2.15,2.15,DAY,2026-06-15T15:26:20.644Z,2026-06-15T16:39:48.767Z
USO260618P00116000,USO260618P00116000,SELL,FILLED,3,3,@0.65,0.65,DAY,2026-06-15T15:13:34.346Z,2026-06-15T15:13:39.441Z
CVX260717P00165000,CVX260717P00165000,BUY,FILLED,10,10,@1,0.98,DAY,2026-06-15T15:13:20.143Z,2026-06-15T15:13:20.455Z
USO260618P00116000,USO260618P00116000,BUY,FILLED,3,3,@0.89,0.89,DAY,2026-06-15T13:46:28.641Z,2026-06-15T13:46:28.683Z
MRAM260717C00040000,MRAM260717C00040000,BUY,FILLED,3,3,@1.55,1.46,DAY,2026-06-15T13:44:30.933Z,2026-06-15T13:44:31.115Z
GLD260821C00395000,GLD260821C00395000,BUY,FILLED,1,1,@20,20,DAY,2026-06-15T13:37:20.515Z,2026-06-15T13:37:26.509Z
USO260618C00140000,USO260618C00140000,SELL,FILLED,10,10,@0.05,0.12,DAY,2026-06-15T13:30:47.019Z,2026-06-15T13:30:47.371Z
QQQ260618P00695000,QQQ260618P00695000,SELL,FILLED,4,4,@0.54,0.54,DAY,2026-06-15T13:30:40.620Z,2026-06-15T13:30:40.661Z
INTC260618C00135000,INTC260618C00135000,BUY,FILLED,3,3,@3.3,3.3,DAY,2026-06-15T13:30:26.543Z,2026-06-15T13:30:26.584Z
TSLA260626C00420000,TSLA260626C00420000,BUY,FILLED,1,1,@10.05,10,DAY,2026-06-12T19:58:58.966Z,2026-06-12T19:58:59.099Z
INTC260626C00140000,INTC260626C00140000,SELL,FILLED,3,3,,3.85,DAY,2026-06-12T19:51:55.548Z,2026-06-12T19:51:55.581Z
INTC260626C00140000,INTC260626C00140000,SELL,CANCELLED,0,3,@3.9,,DAY,2026-06-12T19:51:16.170Z,
QQQ260618P00695000,QQQ260618P00695000,BUY,FILLED,2,2,@2.58,2.58,DAY,2026-06-12T19:51:01.262Z,2026-06-12T19:51:04.671Z
QQQ260618P00695000,QQQ260618P00695000,BUY,FILLED,2,2,@2.57,2.57,DAY,2026-06-12T19:49:25.094Z,2026-06-12T19:49:25.266Z
QQQ260612C00728000,QQQ260612C00728000,SELL,FILLED,20,20,@0.01,0.02,DAY,2026-06-12T19:48:42.016Z,2026-06-12T19:48:42.157Z
QQQ260612C00728000,QQQ260612C00728000,BUY,FILLED,20,20,@0.14,0.14,DAY,2026-06-12T18:43:43.621Z,2026-06-12T18:43:43.787Z
IBIT260618C00040000,IBIT260618C00040000,SELL,FILLED,100,100,@0.03,0.03,DAY,2026-06-12T17:54:19.514Z,2026-06-12T17:54:19.565Z
RKLB260612P00102000,RKLB260612P00102000,SELL,FILLED,1,1,@0.26,0.27,DAY,2026-06-12T17:54:10.024Z,2026-06-12T17:54:27.111Z
TSLA260612C00407500,TSLA260612C00407500,SELL,FILLED,2,2,@0.8,0.81,DAY,2026-06-12T17:53:54.391Z,2026-06-12T17:53:54.529Z
AMKR260618C00110000,AMKR260618C00110000,BUY,FILLED,75,75,@0.2,0.15,DAY,2026-06-12T17:53:27.233Z,2026-06-12T17:53:41.842Z
CRWV260612C00106000,CRWV260612C00106000,SELL,FILLED,4,4,@0.3,0.33,DAY,2026-06-12T17:31:12.170Z,2026-06-12T17:31:12.321Z
RKLB260618P00085000,RKLB260618P00085000,SELL,FILLED,5,5,@0.66,0.66,DAY,2026-06-12T17:31:03.702Z,2026-06-12T17:31:24.451Z
INTC260626C00140000,INTC260626C00140000,BUY,FILLED,3,3,@4.65,4.59,DAY,2026-06-12T17:30:45.656Z,2026-06-12T17:30:45.700Z
TSLA260612C00407500,TSLA260612C00407500,BUY,FILLED,2,2,@1.31,1.29,DAY,2026-06-12T17:29:38.497Z,2026-06-12T17:29:38.531Z
MU260612C01025000,MU260612C01025000,SELL,FILLED,2,2,@1.46,1.54,DAY,2026-06-12T17:29:24.395Z,2026-06-12T17:29:24.608Z
MU260612C01025000,MU260612C01025000,BUY,FILLED,2,2,@2.25,2.18,DAY,2026-06-12T17:10:32.110Z,2026-06-12T17:10:32.164Z
TSLA260612C00405000,TSLA260612C00405000,SELL,FILLED,2,2,,2.57,DAY,2026-06-12T17:10:14.620Z,2026-06-12T17:10:14.862Z
TSLA260612C00405000,TSLA260612C00405000,SELL,FILLED,2,2,@3.25,3.25,DAY,2026-06-12T17:08:57.507Z,2026-06-12T17:09:02.577Z
TSLA260612C00405000,TSLA260612C00405000,BUY,FILLED,2,2,@2.1,2.1,DAY,2026-06-12T17:06:55.178Z,2026-06-12T17:07:00.289Z
TSLA260612C00405000,TSLA260612C00405000,BUY,FILLED,2,2,@1.15,1.14,DAY,2026-06-12T16:39:20.928Z,2026-06-12T16:39:21.177Z
CRWV260612C00106000,CRWV260612C00106000,BUY,FILLED,4,4,@0.57,0.57,DAY,2026-06-12T16:23:22.198Z,2026-06-12T16:23:22.279Z
RKLB260618P00085000,RKLB260618P00085000,BUY,FILLED,5,5,@1.1,1.05,DAY,2026-06-12T16:21:59.303Z,2026-06-12T16:21:59.464Z
RKLB260612P00102000,RKLB260612P00102000,BUY,FILLED,1,1,@1.58,1.58,DAY,2026-06-12T16:21:15.124Z,2026-06-12T16:21:15.160Z
IBIT260612P00026000,IBIT260612P00026000,SELL,CANCELLED,0,50,@0.01,,DAY,2026-06-12T15:49:09.775Z,
QQQ260612P00696000,QQQ260612P00696000,SELL,FILLED,6,6,@0.16,0.17,DAY,2026-06-12T15:49:00.638Z,2026-06-12T15:49:00.896Z
INTC260626C00130000,INTC260626C00130000,SELL,FILLED,3,3,@5.2,5.2,DAY,2026-06-12T15:48:47.453Z,2026-06-12T15:48:47.489Z
IREN260612C00062000,IREN260612C00062000,SELL,FILLED,15,15,@0.52,0.56,DAY,2026-06-12T15:16:53.054Z,2026-06-12T15:16:53.220Z
IBIT260618C00040000,IBIT260618C00040000,BUY,FILLED,100,100,@0.05,0.05,DAY,2026-06-12T15:16:26.616Z,2026-06-12T15:16:26.785Z
USO260618C00140000,USO260618C00140000,BUY,FILLED,10,10,@0.94,0.93,DAY,2026-06-12T14:42:51.237Z,2026-06-12T14:42:51.285Z
IREN260612C00062000,IREN260612C00062000,BUY,FILLED,15,15,@0.36,0.34,DAY,2026-06-12T13:50:48.704Z,2026-06-12T13:50:48.942Z
QQQ260612P00696000,QQQ260612P00696000,BUY,FILLED,2,2,@0.74,0.74,DAY,2026-06-12T13:45:10.230Z,2026-06-12T13:45:10.542Z
TSLA260612C00412500,TSLA260612C00412500,SELL,FILLED,5,5,@1.42,1.42,DAY,2026-06-12T13:44:56.579Z,2026-06-12T13:45:01.048Z
TSLA260615C00425000,TSLA260615C00425000,SELL,FILLED,2,2,@2.13,2.13,DAY,2026-06-12T13:42:05.092Z,2026-06-12T13:42:06.185Z
TSLA260615C00425000,TSLA260615C00425000,SELL,CANCELLED,0,2,@2.49,,DAY,2026-06-12T13:38:31.315Z,
TSLA260615C00425000,TSLA260615C00425000,BUY,FILLED,2,2,@2.65,2.65,DAY,2026-06-12T13:37:50.187Z,2026-06-12T13:37:50.425Z
MU260626C01370000,MU260626C01370000,SELL,FILLED,1,1,@9.35,9.51,DAY,2026-06-12T13:34:10.183Z,2026-06-12T13:34:10.463Z
TSLA260612C00412500,TSLA260612C00412500,BUY,FILLED,5,5,@2.06,2.06,DAY,2026-06-12T13:31:03.549Z,2026-06-12T13:31:04.310Z
INTC260626C00130000,INTC260626C00130000,BUY,FILLED,3,3,@4,4,DAY,2026-06-11T19:58:30.444Z,2026-06-11T19:58:30.494Z
MU260626C01370000,MU260626C01370000,BUY,FILLED,1,1,@12.5,12.5,DAY,2026-06-11T19:58:16.903Z,2026-06-11T19:58:24.404Z
INTC260626C00130000,INTC260626C00130000,SELL,FILLED,3,3,@4.25,4.25,DAY,2026-06-11T19:54:06.499Z,2026-06-11T19:54:06.668Z
MU260626C01370000,MU260626C01370000,SELL,FILLED,1,1,@12.2,12.2,DAY,2026-06-11T19:53:53.160Z,2026-06-11T19:53:53.204Z
GLD260821C00380000,GLD260821C00380000,BUY,FILLED,1,1,@22.05,22.05,DAY,2026-06-11T19:45:06.973Z,2026-06-11T19:45:07.020Z
INTC260626C00130000,INTC260626C00130000,BUY,FILLED,3,3,@4.45,4.45,DAY,2026-06-11T19:38:33.278Z,2026-06-11T19:38:33.404Z
QQQ260612P00696000,QQQ260612P00696000,BUY,FILLED,3,3,@0.94,0.94,DAY,2026-06-11T19:32:51.989Z,2026-06-11T19:32:52.123Z
MU260626C01370000,MU260626C01370000,SELL,FILLED,1,1,@10.7,10.7,DAY,2026-06-11T19:19:23.793Z,2026-06-11T19:19:28.261Z
MU260626C01370000,MU260626C01370000,BUY,FILLED,2,2,@10.7,10.7,DAY,2026-06-11T19:18:47.113Z,2026-06-11T19:18:47.258Z
MU260626C01370000,MU260626C01370000,SELL,FILLED,1,1,@9.5,9.5,DAY,2026-06-11T18:55:43.366Z,2026-06-11T18:55:52.989Z
MU260626C01370000,MU260626C01370000,BUY,FILLED,1,1,@10.5,9.96,DAY,2026-06-11T18:50:41.739Z,2026-06-11T18:50:41.886Z
QQQ260612P00696000,QQQ260612P00696000,BUY,FILLED,1,1,@2.22,2.22,DAY,2026-06-11T18:22:55.795Z,2026-06-11T18:22:55.887Z
META260622P00540000,META260622P00540000,SELL,FILLED,2,2,@3.8,3.8,DAY,2026-06-11T17:31:12.423Z,2026-06-11T17:31:12.470Z
GLD260618P00389000,GLD260618P00389000,SELL,FILLED,1,1,@13,13,DAY,2026-06-11T17:30:41.314Z,2026-06-11T17:30:47.848Z
MSTR260626P00110000,MSTR260626P00110000,SELL,FILLED,2,2,@4.55,4.55,DAY,2026-06-11T17:30:24.315Z,2026-06-11T17:30:24.407Z
QQQ260618P00673000,QQQ260618P00673000,SELL,FILLED,2,2,@3.51,3.56,DAY,2026-06-11T17:29:54.339Z,2026-06-11T17:29:59.610Z
META260622P00540000,META260622P00540000,SELL,CANCELLED,0,2,@3.75,,DAY,2026-06-11T17:29:44.847Z,
META260622P00540000,META260622P00540000,BUY,FILLED,2,2,@5.9,5.9,DAY,2026-06-11T17:04:33.829Z,2026-06-11T17:04:33.920Z
MSTR260626P00110000,MSTR260626P00110000,BUY,FILLED,2,2,@5.35,5.17,DAY,2026-06-11T17:01:19.129Z,2026-06-11T17:01:19.356Z
IREN260618C00042000,IREN260618C00042000,BUY,FILLED,3,3,@13.15,13.15,DAY,2026-06-11T16:06:51.606Z,2026-06-11T16:06:51.792Z
QQQ260618P00687000,QQQ260618P00687000,SELL,FILLED,1,1,@9.04,9.07,DAY,2026-06-11T15:08:12.180Z,2026-06-11T15:08:12.356Z
QQQ260618P00673000,QQQ260618P00673000,SELL,CANCELLED,0,2,@6.44,,DAY,2026-06-11T15:08:06.813Z,
IREN260618C00042000,IREN260618C00042000,SELL,FILLED,3,3,@11.55,11.55,DAY,2026-06-11T15:02:00.211Z,2026-06-11T15:02:11.858Z
QQQ260618P00687000,QQQ260618P00687000,BUY,FILLED,1,1,@10.73,10.73,DAY,2026-06-11T15:01:29.523Z,2026-06-11T15:01:30.723Z
QQQ260618P00673000,QQQ260618P00673000,BUY,FILLED,1,1,@6.05,6.01,DAY,2026-06-11T14:56:51.353Z,2026-06-11T14:56:51.503Z
QQQ260618P00673000,QQQ260618P00673000,BUY,FILLED,1,1,@5.59,5.57,DAY,2026-06-11T14:55:30.758Z,2026-06-11T14:55:30.983Z
QQQ260612P00660000,QQQ260612P00660000,SELL,FILLED,15,15,@0.36,0.38,DAY,2026-06-11T14:48:49.187Z,2026-06-11T14:49:07.374Z
INTC260626C00145000,INTC260626C00145000,SELL,FILLED,5,5,@1.45,1.48,DAY,2026-06-11T14:39:53.937Z,2026-06-11T14:39:54.116Z
IREN260618C00042000,IREN260618C00042000,BUY,FILLED,3,3,@12.5,12.5,DAY,2026-06-11T14:03:38.619Z,2026-06-11T14:03:38.661Z
SE260618P00082500,SE260618P00082500,SELL,FILLED,5,5,@2.34,2.34,DAY,2026-06-11T14:03:00.545Z,2026-06-11T14:03:09.345Z
INTC260626C00145000,INTC260626C00145000,BUY,FILLED,5,5,@2.2,2.17,DAY,2026-06-11T14:02:35.523Z,2026-06-11T14:02:43.755Z
QQQ260612P00660000,QQQ260612P00660000,BUY,FILLED,5,5,@0.34,0.34,DAY,2026-06-11T14:00:07.309Z,2026-06-11T14:00:07.516Z
QQQ260612C00722000,QQQ260612C00722000,SELL,FILLED,4,4,@0.84,0.84,DAY,2026-06-11T13:59:52.859Z,2026-06-11T13:59:56.055Z
INTC260626C00145000,INTC260626C00145000,SELL,FILLED,5,5,@1.92,1.92,DAY,2026-06-11T13:59:47.389Z,2026-06-11T13:59:50.591Z
INTC260626C00145000,INTC260626C00145000,BUY,FILLED,5,5,@2.02,2.02,DAY,2026-06-11T13:53:53.906Z,2026-06-11T13:54:07.212Z
GLD260618P00389000,GLD260618P00389000,SELL,FILLED,1,1,@15,15,DAY,2026-06-11T13:50:17.866Z,2026-06-11T13:50:26.904Z
GLD260618P00389000,GLD260618P00389000,SELL,FILLED,1,1,@15.35,15.35,DAY,2026-06-11T13:49:27.285Z,2026-06-11T13:49:30.605Z
CRWV260626P00080000,CRWV260626P00080000,SELL,FILLED,5,5,@2.26,2.26,DAY,2026-06-11T13:44:55.753Z,2026-06-11T13:44:55.811Z
GLD260618P00360000,GLD260618P00360000,SELL,FILLED,2,2,@2.4,2.4,DAY,2026-06-11T13:30:31.393Z,2026-06-11T13:30:31.506Z
MUR260717C00042500,MUR260717C00042500,SELL,FILLED,3,3,@1.55,1.55,DAY,2026-06-10T19:49:08.283Z,2026-06-10T19:49:13.782Z
GLD260618P00360000,GLD260618P00360000,BUY,FILLED,2,2,@2.5,2.44,DAY,2026-06-10T19:12:19.699Z,2026-06-10T19:12:19.746Z
QQQ260610C00706000,QQQ260610C00706000,SELL,FILLED,1,1,@0.24,0.24,DAY,2026-06-10T18:21:12.977Z,2026-06-10T18:21:13.102Z
QQQ260612P00660000,QQQ260612P00660000,BUY,FILLED,5,5,@1,1,DAY,2026-06-10T17:32:16.939Z,2026-06-10T17:32:18.527Z
TSLA260612P00365000,TSLA260612P00365000,SELL,FILLED,3,3,@1.93,1.94,DAY,2026-06-10T17:31:45.208Z,2026-06-10T17:31:45.419Z
QQQ260612P00660000,QQQ260612P00660000,BUY,FILLED,5,5,@0.94,0.94,DAY,2026-06-10T17:31:32.346Z,2026-06-10T17:31:32.443Z
TSLA260612P00365000,TSLA260612P00365000,BUY,FILLED,3,3,@2.12,2.1,DAY,2026-06-10T17:12:15.603Z,2026-06-10T17:12:15.744Z
QQQ260612C00722000,QQQ260612C00722000,BUY,FILLED,3,3,@1.08,1.08,DAY,2026-06-10T17:09:15.558Z,2026-06-10T17:09:16.141Z
GLD260618P00360000,GLD260618P00360000,SELL,FILLED,3,3,@1.75,1.75,DAY,2026-06-10T17:08:53.711Z,2026-06-10T17:08:53.754Z
TSLA260612P00365000,TSLA260612P00365000,SELL,FILLED,3,3,@1.92,1.92,DAY,2026-06-10T17:08:20.419Z,2026-06-10T17:08:24.372Z
CRWV260626P00080000,CRWV260626P00080000,BUY,FILLED,5,5,@1.95,1.95,DAY,2026-06-10T16:50:40.960Z,2026-06-10T16:50:43.337Z
QQQ260615P00692000,QQQ260615P00692000,SELL,FILLED,2,2,@6.88,6.88,DAY,2026-06-10T15:24:29.703Z,2026-06-10T15:24:29.740Z
GLD260618P00360000,GLD260618P00360000,BUY,FILLED,3,3,@2.11,2.11,DAY,2026-06-10T15:18:34.179Z,2026-06-10T15:18:34.240Z
GLD260612P00373000,GLD260612P00373000,SELL,FILLED,2,2,@2.53,2.53,DAY,2026-06-10T15:12:47.614Z,2026-06-10T15:12:47.668Z
TSLA260612P00365000,TSLA260612P00365000,BUY,FILLED,3,3,@2.19,2.15,DAY,2026-06-10T15:12:33.401Z,2026-06-10T15:12:33.578Z
IREN260618C00042000,IREN260618C00042000,SELL,FILLED,2,2,@12.25,12.25,DAY,2026-06-10T15:01:09.081Z,2026-06-10T15:01:09.131Z
GLD260612P00373000,GLD260612P00373000,BUY,FILLED,2,2,@2.79,2.77,DAY,2026-06-10T14:57:33.273Z,2026-06-10T14:57:33.509Z
QQQ260615P00692000,QQQ260615P00692000,BUY,FILLED,2,2,@5.41,5.28,DAY,2026-06-10T14:49:41.964Z,2026-06-10T14:49:42.071Z
IREN260618C00042000,IREN260618C00042000,BUY,FILLED,1,1,@14.6,14.6,DAY,2026-06-10T14:39:25.397Z,2026-06-10T14:39:25.597Z
MUR260717C00042500,MUR260717C00042500,BUY,FILLED,3,3,@1.7,1.7,DAY,2026-06-10T14:38:27.287Z,2026-06-10T14:38:27.359Z
PLTR260618P00120000,PLTR260618P00120000,SELL,FILLED,10,10,@0.83,0.83,DAY,2026-06-10T13:58:32.095Z,2026-06-10T13:58:32.136Z
AAPL260612P00277500,AAPL260612P00277500,SELL,FILLED,10,10,@0.29,0.29,DAY,2026-06-10T13:58:23.703Z,2026-06-10T13:58:27.129Z
GLD260618P00389000,GLD260618P00389000,SELL,FILLED,2,2,@9.25,9.25,DAY,2026-06-10T13:50:51.688Z,2026-06-10T13:50:51.742Z
AAPL260612P00277500,AAPL260612P00277500,SELL,CANCELLED,0,10,@0.38,,DAY,2026-06-10T13:43:48.211Z,
HOOD260612C00094000,HOOD260612C00094000,SELL,FILLED,2,2,@1.21,1.22,DAY,2026-06-10T13:42:10.783Z,2026-06-10T13:42:10.920Z
AAPL260612P00277500,AAPL260612P00277500,BUY,FILLED,10,10,@0.59,0.59,DAY,2026-06-10T13:41:59.988Z,2026-06-10T13:42:00.026Z
HOOD260612C00094000,HOOD260612C00094000,BUY,FILLED,2,2,@1.18,1.18,DAY,2026-06-10T13:38:50.980Z,2026-06-10T13:38:51.019Z
GLD260610P00380000,GLD260610P00380000,SELL,FILLED,3,3,@0.89,0.89,DAY,2026-06-10T13:37:22.184Z,2026-06-10T13:37:22.397Z
GLD260610P00380000,GLD260610P00380000,SELL,FILLED,5,5,@1.46,1.46,DAY,2026-06-10T13:34:33.167Z,2026-06-10T13:34:33.221Z
QQQ260610C00706000,QQQ260610C00706000,BUY,FILLED,1,1,@5.08,5.08,DAY,2026-06-09T19:51:08.428Z,2026-06-09T19:51:25.701Z
QQQ260610P00697000,QQQ260610P00697000,SELL,FILLED,1,1,@3.03,3.05,DAY,2026-06-09T19:50:44.511Z,2026-06-09T19:50:44.550Z
QQQ260610C00706000,QQQ260610C00706000,SELL,FILLED,1,1,@4.01,4.01,DAY,2026-06-09T19:49:37.404Z,2026-06-09T19:49:43.807Z
QQQ260610P00697000,QQQ260610P00697000,BUY,FILLED,1,1,@4.01,4.01,DAY,2026-06-09T19:40:38.247Z,2026-06-09T19:40:38.302Z
QQQ260612C00722000,QQQ260612C00722000,BUY,FILLED,1,1,@2.21,2.16,DAY,2026-06-09T19:28:24.977Z,2026-06-09T19:28:25.353Z
